o83448116,t10002520,2019/11/2,46943,79307381,9,F
o29271525,t10006422,2021/11/14,71956,18068867,1,T
o43943024,t10002734,2021/1/25,15837,99204344,4,F
o19522596,t10009811,2020/1/14,16722,87194059,10,F
o66095356,t10004745,2020/6/26,17283,29585018,6,F
o18016926,t10011292,2020/5/20,27388,53149325,2,F
o42427613,t10010977,2020/2/20,50338,12345775,10,T
o74582477,t10001539,2021/5/15,58284,11405804,4,F
o98922702,t10006787,2021/8/12,31334,48675401,2,T
o19852259,t10005754,2021/6/20,38677,74048757,2,T
o95197270,t10007551,2020/12/18,49292,87678481,2,F
o75816475,t10002320,2021/11/24,94841,39276218,10,F
o21503556,t10005015,2021/6/12,78797,88679886,4,T
o64892705,t10002963,2021/8/1,99077,37256845,10,F
o66970440,t10011642,2020/7/14,31172,68971244,10,T
o65173902,t10009780,2020/2/11,10975,78961902,6,T
o68414486,t10011298,2019/12/2,36176,39825473,8,F
o31088515,t10000668,2020/11/15,86328,61418289,6,F
o78088075,t10000542,2019/12/31,72630,98255252,8,F
o37632654,t10001669,2021/11/11,99234,90112442,9,T
o63198230,t10001770,2021/10/26,23495,86553349,10,F
o91482353,t10011231,2021/3/30,88888,21780169,3,F
o33222455,t10002802,2020/6/19,25010,42591485,5,T
o51671405,t10003290,2021/1/11,73011,48284131,6,T
o42435479,t10006989,2021/5/4,31015,82215387,10,T
o97732548,t10002485,2021/9/27,71415,24910293,7,T
o22605715,t10010282,2019/11/4,66618,47189701,6,F
o85984739,t10007899,2020/2/21,12182,44988357,6,T
o81371863,t10010270,2021/12/28,25740,60206926,7,T
o72180642,t10009874,2020/7/26,90747,39374188,3,T
o93593778,t10006232,2021/9/23,97826,91862895,4,F
o93809311,t10003655,2021/5/6,62853,77474187,10,F
o96310906,t10005229,2020/4/12,44108,57890389,3,T
o50871906,t10007372,2020/10/13,99997,68729613,4,F
o94834047,t10006768,2020/3/1,13694,35927343,7,F
o83947221,t10004291,2020/11/1,95443,18949520,2,T
o47452972,t10007758,2019/11/13,96870,91561399,10,T
o19621515,t10008374,2019/11/30,69859,67990674,6,T
o13193508,t10001427,2021/12/31,16335,69307558,6,F
o69825759,t10000151,2021/1/10,56869,60349541,4,T
o91448252,t10004827,2021/11/9,84805,19156369,4,T
o66643937,t10003641,2021/12/10,98959,52316857,9,F
o24039528,t10003157,2020/1/31,76946,40086697,7,T
o21497360,t10008451,2020/2/25,48417,93653673,10,T
o59517813,t10008995,2021/2/19,61012,12154354,3,F
o34924599,t10006967,2020/3/13,36973,90724719,10,T
o65415312,t10011610,2020/1/1,42948,83687727,7,T
o20383954,t10000199,2020/6/22,61147,88800081,10,F
o27471208,t10009858,2021/11/20,67428,84541817,8,F
o93184333,t10012352,2020/8/17,97594,98331985,9,F
o81996719,t10003365,2021/7/17,58980,60665010,2,T
o64356133,t10007611,2020/2/6,69193,43822037,2,F
o42898890,t10006992,2021/11/6,82731,51981888,8,F
o77188218,t10009331,2021/12/14,11752,15945228,5,F
o99473285,t10000967,2020/3/15,53747,90572309,4,F
o52536190,t10007973,2020/2/21,42888,41399475,4,F
o11387825,t10000694,2021/2/7,69718,76125040,6,F
o80408796,t10000158,2020/9/27,10337,43172896,9,T
o39354104,t10005423,2021/3/7,25473,40149440,8,F
o29835550,t10000018,2021/6/20,11800,73315188,10,T
o78602467,t10004337,2021/7/21,50603,38463568,8,F
o15219377,t10004259,2020/3/20,64949,62199201,6,F
o74915650,t10011008,2020/2/25,31483,45419323,7,F
o39833326,t10006933,2021/7/19,33075,12341888,2,T
o33627203,t10009566,2020/11/12,63932,69009905,4,T
o10879604,t10008220,2020/6/3,81413,27806042,6,F
o12998010,t10006605,2021/11/13,82753,10935496,5,F
o71369911,t10010757,2021/10/17,61459,56599525,10,T
o31845547,t10003944,2020/7/2,54458,91450980,3,T
o34657245,t10002364,2020/7/9,71303,56879655,8,F
o41043441,t10003241,2021/10/13,97001,66061432,6,T
o46209208,t10006797,2020/12/4,42274,12723020,2,T
o63191183,t10008328,2021/3/6,99782,83935263,8,F
o97749708,t10002644,2020/6/26,37262,84333706,7,F
o10243394,t10002441,2021/11/24,33787,85073030,6,F
o96171768,t10011646,2021/12/11,71544,33412293,2,T
o41563687,t10009608,2020/1/3,77216,69350800,5,F
o73302163,t10007116,2020/1/22,90407,43642413,4,F
o34215006,t10005795,2021/12/31,77810,20965846,9,F
o45542587,t10008893,2020/5/28,94391,36336103,1,T
o24791356,t10011561,2021/10/22,58145,69040558,7,F
o51977378,t10005906,2021/12/23,72940,46445378,8,F
o83129671,t10005994,2019/12/5,84672,17146608,6,F
o85755430,t10005979,2021/9/6,14695,76689961,1,F
o14402851,t10005833,2021/3/29,20932,72272702,4,T
o79146800,t10009981,2020/1/17,68219,55042405,2,T
o76819340,t10004811,2019/11/7,20745,41807265,8,T
o78428697,t10009206,2021/9/20,67829,38208447,7,T
o10497713,t10001054,2020/10/28,12781,78285173,8,F
o59683310,t10007581,2021/9/20,79150,38677212,7,T
o65066129,t10008732,2020/10/12,92125,47755116,9,F
o48612241,t10000475,2020/1/13,49448,25212759,7,F
o60842659,t10008399,2019/12/12,79194,64041147,7,T
o78930692,t10001974,2021/4/27,92535,19947285,7,F
o81854408,t10007880,2020/10/26,36207,77115783,8,T
o49438293,t10006756,2021/8/28,79691,85223026,10,T
o27505920,t10006098,2021/11/13,31316,26329946,5,F
o32841447,t10006477,2020/9/7,65099,75154519,2,T
o41877838,t10003889,2020/9/18,64929,78234282,6,F
o53868124,t10012421,2021/4/19,97892,70920751,1,F
o21923424,t10005326,2021/3/27,58541,75709583,8,T
o26427066,t10001708,2020/8/17,22524,67623133,8,F
o93699505,t10009089,2020/2/12,48160,84839020,10,F
o99930475,t10000908,2021/3/20,46885,85729800,6,T
o65843727,t10001732,2021/7/17,33151,12171355,7,F
o56761249,t10007412,2020/5/28,59627,45388833,1,T
o40708499,t10000910,2021/2/24,12127,65148653,1,T
o11467732,t10003680,2020/5/12,23867,44511157,5,F
o25690498,t10008068,2020/11/7,84811,31752853,9,T
o49194482,t10001777,2019/11/8,59110,82542874,3,F
o79105198,t10000429,2021/2/5,45072,12081343,9,F
o30906925,t10005249,2019/11/5,59815,24986638,10,T
o73926478,t10008151,2020/1/29,24698,72620326,1,T
o48969436,t10009687,2021/8/16,30215,30659456,7,T
o30626853,t10003434,2021/4/15,55560,45973940,4,F
o32209027,t10004771,2020/11/20,64342,13283830,1,F
o39378195,t10012196,2021/6/1,30747,75762173,5,T
o38916449,t10003585,2020/8/2,22604,39041039,9,T
o32512129,t10011042,2021/11/26,51854,51928432,4,T
o95855158,t10004056,2020/2/10,39355,41732921,10,F
o88964410,t10005989,2021/5/23,19958,92301759,1,T
o74726779,t10002275,2021/10/22,40741,75486197,3,F
o74213387,t10006127,2020/9/9,15446,51310733,3,T
o54225840,t10007317,2020/9/18,45711,78649710,9,T
o10253194,t10000967,2021/1/7,67304,61777297,9,T
o59619492,t10006241,2020/11/23,39753,46841945,9,T
o93031011,t10007614,2020/8/10,59795,29524984,2,T
o88846688,t10002672,2021/12/23,33502,99328032,6,F
o97031280,t10006219,2020/5/30,53337,63061100,1,T
o32582606,t10000153,2021/3/28,36497,14924073,1,T
o49394143,t10010759,2019/11/26,33699,71764096,1,F
o60026088,t10007803,2020/3/2,44816,39794053,7,F
o89028184,t10004713,2020/1/13,52284,55054995,7,T
o50670132,t10011150,2020/4/3,49636,80622821,6,T
o50801572,t10009057,2020/12/21,59861,31481959,9,F
o50750581,t10005452,2021/8/21,88469,29947165,6,F
o82792251,t10007623,2020/4/5,49641,34018659,8,T
o53294640,t10004063,2021/4/18,64249,32638329,9,T
o98123881,t10008534,2021/4/5,32722,20358077,8,F
o63788554,t10002998,2021/5/30,79593,25171650,8,F
o22088074,t10000452,2019/12/17,40540,96316290,1,T
o36585119,t10005371,2020/2/20,26904,93748577,7,T
o16942788,t10009871,2020/1/12,19756,72491984,3,T
o63427054,t10007046,2020/1/22,33073,64610110,6,T
o42400241,t10006476,2020/1/24,16175,80784491,9,F
o87383971,t10008396,2021/2/7,43832,78142740,9,T
o42418868,t10006846,2020/12/16,83873,86246246,1,F
o61864085,t10009598,2020/5/9,67769,28823534,5,T
o50470215,t10007896,2021/10/8,13945,79980375,1,F
o24505888,t10002135,2021/12/25,19521,30917651,2,F
o15475419,t10010975,2021/2/11,84647,59262902,5,F
o44091623,t10000594,2020/4/10,44054,78040889,3,F
o43944564,t10010789,2021/4/14,80845,87593871,7,F
o82751383,t10003134,2020/3/27,81714,71824384,7,T
o96953444,t10007867,2020/11/7,34506,26661335,5,T
o28607016,t10001928,2020/8/24,90166,83486836,3,F
o41055271,t10002735,2021/4/10,79067,19000105,5,F
o85111365,t10010977,2020/4/20,20345,41742851,7,F
o81471738,t10005189,2020/10/16,21488,33747223,1,F
o69229752,t10005869,2021/2/15,84632,18262168,3,T
o20489590,t10011508,2021/9/21,67349,40803917,10,T
o25718157,t10007796,2020/5/27,24305,99362770,3,T
o64264511,t10008112,2021/8/7,33823,37207307,9,T
o53796838,t10001600,2021/11/15,64284,50421858,3,F
o32828533,t10002776,2020/6/16,59502,23551271,2,T
o26484194,t10003133,2020/8/21,41999,91617764,1,F
o47414124,t10008191,2020/7/14,81420,20483550,3,T
o34706555,t10001477,2021/5/16,63524,79075481,3,T
o92302567,t10000483,2020/10/28,27721,61476793,7,F
o56659592,t10005214,2020/8/4,89952,26829247,7,T
o46587945,t10011077,2020/4/9,37323,76638354,3,F
o27009410,t10001440,2020/11/1,70812,14274363,6,T
o69338205,t10003667,2020/3/28,16073,87874324,3,T
o13262585,t10002222,2021/2/18,19072,88213435,8,F
o31737536,t10010077,2021/7/31,33030,64422408,2,T
o37680603,t10000138,2020/9/9,62015,22733038,10,T
o46408742,t10001045,2021/5/26,29044,29538147,4,T
o37138761,t10007452,2020/12/3,93497,18475841,7,F
o14180253,t10008770,2021/12/30,78017,36290963,6,T
o55833912,t10009249,2020/6/8,79910,89599754,10,F
o70838730,t10008189,2021/1/25,21746,41297750,1,F
o83439990,t10001334,2021/5/24,81023,51105637,1,T
o65188794,t10000626,2020/10/4,87208,22916076,7,T
o42331257,t10000834,2020/1/2,77179,29844828,9,F
o50516180,t10010347,2021/10/31,94396,59829064,8,T
o58169424,t10008816,2020/7/28,46673,88799578,3,F
o25136687,t10000018,2021/8/13,39918,21363363,7,T
o19025197,t10001665,2020/5/27,71500,37319693,9,T
o57218085,t10001543,2021/6/26,69919,38042734,5,F
o14828518,t10009040,2019/12/29,17825,75965706,8,T
o78553048,t10010994,2021/5/21,79380,85590053,2,T
o60982553,t10007114,2021/8/13,76033,55637313,2,F
o64901004,t10005486,2021/12/7,58220,26346721,8,F
o96011705,t10008443,2021/4/13,99808,93589444,8,T
o30577266,t10000180,2019/12/15,80727,51543115,1,F
o28594854,t10008460,2021/1/13,76881,79657824,4,F
o27069837,t10000607,2021/3/7,87486,78572751,7,T
o49900203,t10011019,2020/11/16,14155,43263754,5,F
o57207970,t10006028,2020/7/21,51604,28513393,7,T
o87639992,t10008781,2021/1/10,74740,61892489,4,T
o42040422,t10004462,2020/10/17,61136,22274373,4,T
o68625359,t10005693,2021/8/7,24243,26490564,5,T
o77279404,t10007703,2021/9/10,60241,48504169,8,T
o60486504,t10002904,2021/5/20,13899,43096080,1,T
o44040614,t10005383,2021/5/13,53103,79490149,8,T
o67828268,t10002449,2020/8/16,40797,75472692,3,T
o78401460,t10007726,2019/12/24,34008,31943216,9,T
o30246973,t10007692,2021/11/16,71418,74850693,6,F
o20362632,t10001048,2020/12/26,35806,10222071,3,F
o20661002,t10005216,2020/2/3,52968,36969676,9,F
o69675445,t10003008,2020/9/9,17506,90174736,1,T
o51058928,t10012042,2020/8/11,71216,85006656,4,T
o29102484,t10009508,2021/1/24,15297,20747352,5,F
o76446412,t10004281,2021/3/6,40530,80358181,9,T
o10101168,t10012155,2020/11/9,40719,87455324,2,T
o23221545,t10007383,2020/1/8,27960,18581503,3,T
o37397812,t10004828,2020/5/12,50450,78601201,5,T
o70066312,t10005397,2021/6/9,48641,56253779,4,F
o69836256,t10008500,2021/5/20,33212,62065651,9,F
o96364299,t10008334,2020/8/21,31858,26510694,3,T
o92124863,t10000154,2020/6/26,90084,72589800,6,T
o38624689,t10009388,2021/6/21,96286,49359873,6,F
o82510217,t10008415,2021/9/12,88585,50149697,3,T
o25854438,t10009298,2021/11/20,62444,73077783,6,T
o48576908,t10009068,2020/11/21,19608,92991627,7,T
o25159297,t10005878,2021/12/17,64008,36426293,7,F
o68360132,t10009510,2021/5/11,87269,56377529,4,F
o17888573,t10001200,2021/6/27,93473,47902193,9,F
o56286334,t10010072,2021/4/24,83589,43020272,1,T
o67963263,t10004674,2021/1/30,20790,93848197,2,F
o95097278,t10005190,2020/12/13,95415,74599407,4,F
o22660099,t10011616,2020/12/24,57041,93360205,4,T
o18517181,t10004700,2020/12/30,32403,18687796,1,T
o41349791,t10001896,2020/8/28,78763,98721758,9,F
o39586982,t10011761,2021/5/5,54965,25848003,3,F
o47792832,t10003989,2020/1/13,44146,44494219,4,T
o44229520,t10005942,2021/7/15,52075,47307574,10,T
o96097558,t10004061,2020/6/8,85268,61624160,6,F
o49921810,t10004861,2020/9/20,75343,47757952,4,T
o26279250,t10008732,2021/12/14,37608,39770692,7,F
o56022123,t10009094,2021/5/14,53600,46844068,9,F
o54667579,t10010537,2020/9/27,21015,58946854,2,F
o98320741,t10005319,2020/10/26,42585,50339485,1,T
o21728602,t10005530,2021/12/27,86388,39587459,8,T
o76753047,t10005628,2021/12/2,14486,51465151,6,T
o33681957,t10002900,2020/10/3,73587,34093421,7,T
o26022091,t10001133,2020/1/1,50515,23852349,10,F
o21729840,t10006636,2020/3/23,41130,50555764,4,F
o69599878,t10009735,2020/1/26,17486,68006606,7,F
o89987998,t10005202,2020/3/15,77644,30078542,9,T
o73732191,t10002099,2021/6/12,26048,99066709,8,F
o57023384,t10010219,2021/11/21,62874,33726318,8,F
o68120856,t10002173,2021/3/6,92344,33570228,4,F
o67201201,t10008448,2021/9/17,86507,61359622,10,T
o48191136,t10004415,2020/10/25,15140,74495965,10,F
o80352901,t10009128,2019/11/26,87789,33286316,9,F
o39661665,t10007898,2020/10/9,88127,51326711,5,T
o94329876,t10010119,2021/7/25,45923,64382251,8,T
o52086656,t10008177,2020/1/19,26445,76021231,1,F
o10451720,t10005200,2021/3/23,55765,94079118,8,T
o54945512,t10009817,2020/4/21,56205,60539983,6,F
o80880502,t10007167,2020/2/12,65864,67872753,4,F
o86632519,t10009897,2020/4/28,26500,77016936,10,F
o73666765,t10010103,2021/11/18,33280,15043052,1,T
o50517978,t10008730,2020/4/23,83674,75970345,2,F
o16766783,t10004389,2021/5/22,88143,16757879,6,T
o96384778,t10002512,2021/5/6,41842,47377464,9,F
o38087378,t10003617,2020/3/20,60411,14645292,1,T
o99045120,t10009344,2021/3/10,49948,66258281,1,F
o87171237,t10009623,2020/3/12,41368,20977541,2,F
o11264623,t10003444,2021/7/14,15749,30971583,3,T
o88569218,t10010945,2020/10/24,64956,86838284,9,F
o81996707,t10003160,2021/8/10,84026,14483823,8,F
o18781813,t10006691,2019/12/28,33848,11193928,2,T
o91255238,t10001547,2020/10/2,75542,98836448,3,T
o97885931,t10006793,2020/4/7,76281,92268022,5,F
o93085330,t10012562,2020/1/1,18190,95230732,3,F
o82872206,t10012514,2020/12/21,20336,82196686,5,F
o39271395,t10011882,2021/10/19,91454,60357417,1,T
o78485739,t10009755,2020/9/27,48180,59258451,1,T
o53103958,t10000419,2021/5/27,79095,94965781,10,T
o77565493,t10010303,2021/3/14,23077,70544042,7,T
o31044067,t10009837,2020/10/13,38932,80958255,6,T
o95841680,t10005589,2020/1/11,43784,29492950,8,F
o56560568,t10007239,2020/1/24,75744,50487759,7,T
o43407195,t10006462,2021/7/21,47755,75851798,3,T
o42003546,t10010012,2020/11/15,65549,10344863,8,F
o57227771,t10010870,2020/10/29,63288,38798231,7,T
o72751094,t10008998,2021/7/4,42278,89274407,4,F
o50403480,t10007198,2020/10/2,36528,85118555,2,F
o93728456,t10009944,2021/11/10,81283,51722045,1,F
o75026321,t10007512,2020/5/16,84614,79454011,5,F
o33544262,t10002483,2021/1/12,57383,19321447,6,T
o20520131,t10003270,2021/12/27,39318,51479746,6,F
o15004480,t10007696,2020/7/15,91400,22519660,1,F
o31050361,t10007292,2020/6/28,47141,49277800,4,F
o76192944,t10001783,2021/6/7,18071,53493879,2,T
o94223160,t10009060,2021/1/15,91121,60299203,1,F
o84188896,t10004993,2021/1/21,15779,65815989,3,F
o60894918,t10011066,2020/6/6,33694,96658698,8,F
o78819662,t10008072,2019/12/23,88940,73322630,5,F
o43440165,t10004072,2021/5/17,79259,43477855,8,F
o73227349,t10008562,2021/9/18,92332,85828706,7,T
o11076417,t10006300,2020/10/21,98393,68901499,5,T
o60343973,t10002274,2020/11/27,81041,61116746,7,T
o89923917,t10012551,2020/8/28,40085,54884382,3,T
o29442929,t10005946,2020/2/2,12187,91860794,10,F
o87100340,t10011843,2021/8/18,10954,90169119,1,T
o40443217,t10011217,2020/7/23,40290,16741122,4,T
o20283312,t10000992,2019/12/31,35405,95868207,7,F
o72299858,t10003653,2020/8/22,46700,35860618,3,F
o14987010,t10010793,2021/7/11,36170,86096615,3,T
o61049485,t10004198,2019/11/30,64762,41459091,9,F
o43272901,t10009642,2021/5/27,68679,49143144,6,T
o28662197,t10009624,2021/10/17,43405,99048881,3,F
o69827996,t10008060,2021/5/5,24943,73430017,2,T
o57836914,t10008855,2020/7/14,37528,44540189,3,F
o41381581,t10009109,2021/6/16,92458,25986306,4,F
o34628937,t10001760,2019/11/7,69082,54443877,3,T
o23739619,t10004697,2021/4/4,56050,29695964,6,T
o47295227,t10009118,2019/11/25,28529,55984359,5,T
o32019957,t10001426,2021/4/11,61590,21830238,10,F
o82131716,t10004708,2021/8/28,78045,60737359,9,T
o59716887,t10002070,2020/6/24,32087,21492829,5,F
o91562549,t10009558,2020/6/17,15114,71463690,6,T
o98301059,t10011391,2020/9/11,61125,29772624,3,T
o92917973,t10011201,2020/12/24,84274,47858879,7,F
o23168344,t10004166,2020/10/12,46576,80720023,2,T
o15320701,t10004177,2021/4/4,95855,95948691,7,T
o59371213,t10012001,2021/11/30,24689,19873615,4,T
o36233125,t10004942,2021/11/24,14796,20616922,6,F
o86839253,t10003939,2021/8/28,74414,19333413,5,T
o76487010,t10010005,2020/1/18,74716,80638178,5,F
o66497903,t10006883,2021/9/4,80898,57576878,3,F
o50755071,t10010428,2020/8/31,48929,25462271,3,F
o36129509,t10008689,2020/8/18,59398,82415720,10,F
o17866976,t10004394,2020/12/8,50820,44060634,10,T
o45513860,t10007787,2021/9/7,63280,86354642,8,T
o18008686,t10006383,2021/4/19,17825,27642791,1,T
o77822407,t10010473,2020/8/25,52296,72098834,6,F
o31047173,t10004452,2021/4/24,87331,95166237,8,T
o22449418,t10009751,2020/10/2,72658,67126662,8,T
o81003245,t10005471,2021/3/14,42393,87255601,8,T
o49446209,t10000668,2020/2/11,71331,67998293,10,T
o26161732,t10010634,2021/2/27,30626,29654061,4,F
o20712198,t10003966,2021/11/25,35650,80269070,4,F
o65553770,t10005056,2020/2/24,92470,42023760,7,F
o82189475,t10000247,2021/5/3,35263,95586946,10,F
o92161391,t10011360,2021/3/27,25161,54039650,8,F
o80961363,t10001180,2021/1/4,26209,42278274,10,F
o92024186,t10003234,2021/8/31,17217,40740816,5,T
o39309010,t10002449,2021/7/12,35231,94515325,2,F
o38182365,t10005423,2021/2/9,17480,46032453,2,T
o29538634,t10009932,2020/12/30,91061,36249269,6,F
o41824358,t10011382,2021/11/25,79832,22926551,4,F
o23916587,t10005735,2021/6/8,69813,93431727,1,T
o24018333,t10000730,2021/2/9,29326,60022066,3,T
o73356221,t10008123,2019/11/16,46148,28157822,3,T
o22616530,t10000675,2020/6/4,82571,74979552,3,T
o95248448,t10005033,2020/11/22,56702,88530140,6,F
o81313324,t10005518,2021/1/4,14622,26845983,5,F
o34240844,t10005542,2021/12/9,96792,45497344,4,T
o89213678,t10003685,2021/4/15,56947,53668209,9,F
o70984591,t10006511,2020/6/30,91630,42361659,1,F
o38031542,t10002100,2021/4/30,27452,65288727,8,T
o66849689,t10001645,2020/7/1,97165,79882671,5,T
o74784425,t10007435,2020/10/27,37133,36496807,7,F
o45429693,t10003756,2020/2/11,14991,42824144,9,F
o25550718,t10006578,2020/6/23,18742,12630043,9,T
o95817370,t10003229,2021/12/3,84946,78888067,4,F
o80184565,t10005182,2021/4/26,14393,37959120,9,T
o55511739,t10000838,2020/7/28,90050,56541353,4,T
o95751288,t10005494,2020/3/14,82501,63145203,1,T
o88060556,t10002132,2021/4/7,73079,50905834,9,F
o38314771,t10007229,2021/12/22,68417,63410894,10,F
o89265877,t10006702,2021/8/4,84324,26218098,10,T
o54545226,t10001999,2021/11/11,64251,13197713,9,T
o27650306,t10000507,2020/2/21,75515,32958110,1,F
o11249921,t10002677,2021/10/10,84422,70396722,2,F
o50111676,t10004369,2021/3/27,98353,42768813,8,T
o71353733,t10010666,2020/11/27,22193,12907185,5,F
o98387024,t10000335,2020/11/24,82260,30680420,7,T
o70104347,t10000878,2021/12/23,29332,60994916,5,T
o99793292,t10003994,2020/7/27,68605,87971141,10,F
o64902662,t10004174,2021/11/14,33195,69598091,7,T
o24133236,t10006123,2021/12/10,88723,67025573,2,T
o91873663,t10004957,2020/9/8,16875,65608776,8,F
o66866523,t10005354,2021/4/29,78606,66879507,6,F
o89890852,t10007474,2020/1/30,28536,61810529,3,T
o15425373,t10002213,2020/1/11,43386,68929358,6,T
o81299933,t10005779,2021/7/19,19020,12586959,1,T
o72329440,t10010492,2021/12/4,31254,94045826,10,T
o14738562,t10003908,2019/12/7,79418,80235546,10,T
o10110402,t10006430,2020/2/28,13291,31734440,1,F
o77317116,t10005735,2021/10/10,58651,96920954,9,F
o23044124,t10011416,2020/2/24,61416,67383665,9,F
o23126947,t10005513,2021/6/26,18027,38864981,2,T
o12122197,t10007751,2021/8/17,26574,80279478,8,F
o17653249,t10003759,2021/1/1,97444,64332062,3,F
o81811493,t10005442,2020/10/2,43106,67035265,9,F
o85628118,t10012398,2021/9/3,60238,17271443,7,T
o89498181,t10009163,2020/1/3,86909,83983149,7,F
o13708904,t10005288,2021/6/14,38896,68317806,4,T
o15696459,t10004813,2019/12/31,68235,25541881,8,T
o23954619,t10000300,2020/4/13,30018,48640354,9,F
o62781980,t10003794,2021/1/26,81808,23951944,10,F
o60181922,t10001315,2021/6/21,81133,79230395,5,F
o81843026,t10001204,2020/10/31,65841,68383077,3,F
o32027411,t10005089,2020/9/2,13775,49212759,6,F
o22443051,t10000370,2020/6/17,27537,60682528,7,T
o45333160,t10005324,2020/7/2,44282,87749843,3,T
o85142381,t10004541,2020/4/24,22528,11434830,3,T
o84278753,t10000189,2021/9/22,19743,92802901,4,T
o37725044,t10009791,2021/6/13,71750,30563748,3,T
o40301055,t10006868,2021/1/23,75994,33959795,8,T
o47248990,t10004964,2019/11/9,47597,82179352,9,F
o12441613,t10001173,2021/3/29,35617,90630561,6,T
o28873350,t10007974,2020/6/12,38390,67181661,2,T
o31307880,t10001124,2020/11/6,45572,81139645,9,T
o98127351,t10011267,2020/7/20,21723,43632274,10,T
o34724836,t10004299,2019/12/17,70910,92854922,2,F
o55229587,t10007503,2020/6/30,27716,74584834,7,F
o81702837,t10008530,2021/9/3,22028,94645799,2,F
o20886248,t10012569,2021/11/4,22799,77573531,3,T
o75056958,t10004072,2020/8/1,87991,18180294,3,F
o59431890,t10000094,2021/1/6,24206,92774961,6,F
o77682542,t10011832,2021/7/14,59311,85806425,8,F
o66874286,t10012492,2021/2/13,83886,40683650,6,F
o66529828,t10011257,2021/10/25,17823,81449696,2,T
o48076365,t10002948,2021/3/30,28979,61508297,7,F
o21405896,t10003806,2020/1/5,67470,80309721,9,F
o25944903,t10009455,2020/6/29,65665,45702474,10,T
o96530346,t10001856,2021/1/5,40688,95572575,4,F
o33284734,t10008678,2019/12/19,62757,25645666,3,T
o11092900,t10012165,2020/1/25,64776,54732024,9,T
o20788415,t10009688,2020/7/20,16330,31628993,2,T
o47424998,t10003175,2021/3/9,74180,79791465,2,F
o39871747,t10006802,2021/9/30,72942,34596417,1,F
o72039993,t10002787,2021/5/16,38294,84142315,3,F
o14462464,t10005308,2020/5/2,75002,89943816,6,F
o17761324,t10011706,2020/11/20,61573,23508724,3,F
o25748517,t10002227,2021/10/21,29964,97453421,6,F
o28216179,t10006944,2021/1/28,80675,50418303,3,T
o28377540,t10005115,2021/8/21,31492,61630878,10,T
o17679142,t10007683,2021/2/12,90289,57915616,7,T
o57028011,t10002787,2020/3/11,23829,74146003,4,F
o99430206,t10001380,2020/9/3,81306,79751876,9,F
o23612653,t10012254,2020/5/11,48173,61949281,7,F
o98592129,t10004563,2021/8/24,93591,54364077,2,T
o14393746,t10006023,2021/12/11,14002,51365966,1,F
o46481734,t10005061,2021/6/6,18787,82849795,3,F
o47722195,t10006367,2019/12/22,51994,71277675,4,T
o19689754,t10010571,2020/12/10,95802,81584371,10,F
o80169540,t10011161,2021/4/17,75370,28508470,10,T
o96477269,t10010598,2021/7/19,13973,66055695,3,F
o77225901,t10012315,2021/1/26,39386,95079022,3,T
o92361911,t10009755,2020/5/23,86042,17993706,1,T
o52029973,t10008349,2021/4/13,98445,75707939,1,F
o18073848,t10003839,2021/3/19,86255,48762657,4,F
o83655882,t10002553,2020/3/30,78027,43999142,3,F
o56831054,t10005481,2021/8/13,16532,80047245,7,T
o64802819,t10012584,2021/4/9,17017,98532293,5,F
o13406511,t10008264,2021/9/28,83940,64387913,1,F
o84374589,t10008087,2021/9/22,40500,76645021,9,F
o75865717,t10011886,2021/9/2,40005,52209372,8,F
o79222775,t10004385,2021/8/25,16063,68706655,10,F
o45321224,t10001608,2021/8/18,42452,46060971,1,T
o86851596,t10004088,2020/2/1,21560,79674790,5,F
o61078891,t10005486,2021/4/7,24020,74319780,8,T
o13722721,t10002533,2021/4/1,13191,80645117,5,T
o57479508,t10004072,2020/11/23,84397,21346596,7,F
o54621338,t10001976,2020/9/7,59943,89978820,2,T
o32363230,t10007087,2019/12/7,51899,31970237,8,T
o91531858,t10006529,2020/4/5,35522,78915840,3,T
o95590239,t10003461,2021/5/21,73632,45930578,10,F
o83783971,t10009249,2020/3/11,86290,83617325,5,T
o57942132,t10006184,2021/8/19,58198,70068691,7,F
o63971073,t10005711,2020/11/24,55455,88012734,9,T
o20881522,t10009540,2020/11/27,74262,61253542,9,T
o40382939,t10001452,2020/10/24,34443,18998736,4,T
o57364399,t10001005,2020/11/5,93117,38500354,1,F
o93239669,t10004103,2019/11/22,56257,79725591,4,F
o89554121,t10009237,2021/4/2,23018,88109564,7,T
o42302496,t10004366,2020/4/20,43396,46775465,9,T
o80448875,t10005795,2021/12/16,90079,69123209,4,T
o25205964,t10000255,2021/5/14,30717,69191929,8,F
o29151749,t10008196,2019/12/21,95561,12666279,5,F
o38787662,t10004108,2021/11/23,50114,31876918,9,F
o76312925,t10003841,2021/10/22,32998,65111204,10,T
o86537008,t10012257,2021/12/27,69142,22556770,7,T
o13608133,t10010989,2021/3/18,66250,50230437,7,T
o46692595,t10011832,2021/12/14,62305,57193082,1,T
o96373523,t10007591,2020/4/24,43240,91568899,5,T
o20084129,t10003989,2020/6/24,99040,16286416,9,F
o60699840,t10011700,2021/8/10,18445,79580238,4,T
o59975558,t10000003,2020/3/11,49953,66336867,8,T
o38731855,t10002804,2021/12/16,46248,47369760,6,F
o70525805,t10006095,2020/5/12,15850,55019382,9,F
o62972572,t10005045,2021/11/20,27465,71263094,8,F
o97929230,t10011268,2020/7/14,55692,39451715,4,F
